#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4383     1.11459     1.20763  0.00282883
        4384     1.11296     1.20761  0.00282827
        4385     1.11137     1.20759  0.00282771
        4386     1.10982     1.20756  0.00282715
        4387     1.10833     1.20754   0.0028266
        4388     1.10689     1.20752  0.00282605
        4389     1.10551      1.2075   0.0028255
        4390     1.10421     1.20747  0.00282495
        4391     1.10296     1.20745  0.00282441
        4392     1.10179     1.20742  0.00282387
        4393     1.10069      1.2074  0.00282333
        4394     1.09965     1.20737  0.00282279
        4395     1.09869     1.20735  0.00282226
        4396     1.09779     1.20733  0.00282173
        4397     1.09696      1.2073   0.0028212
        4398      1.0962     1.20727  0.00282067
        4399      1.0955     1.20725  0.00282014
        4400     1.09488     1.20722  0.00281962
        4401     1.09432      1.2072  0.00281909
        4402     1.09385     1.20717  0.00281857
        4403     1.09346     1.20715  0.00281805
        4404     1.09317     1.20712  0.00281753
        4405     1.09299     1.20709  0.00281701
        4406     1.09292     1.20707  0.00281649
        4407     1.09299     1.20704  0.00281597
        4408     1.09321     1.20702  0.00281545
        4409     1.09359     1.20699  0.00281493
        4410     1.09416     1.20697   0.0028144
        4411     1.09492     1.20694  0.00281388
        4412     1.09588     1.20692  0.00281335
        4413     1.09707     1.20689  0.00281283
        4414     1.09849     1.20687   0.0028123
        4415     1.10015     1.20684  0.00281176
        4416     1.10204     1.20682  0.00281123
        4417     1.10418     1.20679  0.00281069
        4418     1.10656     1.20677  0.00281014
        4419     1.10917     1.20675  0.00280959
        4420       1.112     1.20673  0.00280904
        4421     1.11503     1.20671  0.00280848
        4422     1.11825     1.20669  0.00280792
        4423     1.12163     1.20667  0.00280735
        4424     1.12515     1.20665  0.00280677
        4425     1.12878     1.20663  0.00280619
        4426     1.13249     1.20662  0.00280561
        4427     1.13625      1.2066  0.00280502
        4428     1.14003     1.20658  0.00280443
        4429     1.14378     1.20657  0.00280383
        4430     1.14749     1.20656  0.00280323
        4431     1.15112     1.20654  0.00280263
        4432     1.15463     1.20653  0.00280202
        4433       1.158     1.20652  0.00280141
        4434      1.1612     1.20651  0.00280079
        4435     1.16419      1.2065  0.00280018
        4436     1.16697     1.20649  0.00279956
        4437     1.16951     1.20649  0.00279894
        4438     1.17179     1.20648  0.00279832
        4439      1.1738     1.20647   0.0027977
        4440     1.17551     1.20646  0.00279708
        4441     1.17693     1.20646  0.00279646
        4442     1.17803     1.20645  0.00279584
        4443     1.17883     1.20644  0.00279521
        4444      1.1793     1.20644  0.00279459
        4445     1.17945     1.20643  0.00279397
        4446     1.17928     1.20643  0.00279335
        4447     1.17878     1.20642  0.00279273
        4448     1.17796     1.20641  0.00279211
        4449     1.17683     1.20641  0.00279149
        4450     1.17539      1.2064  0.00279087
        4451     1.17365     1.20639  0.00279025
        4452     1.17161     1.20638  0.00278964
        4453     1.16928     1.20638  0.00278902
        4454     1.16668     1.20637  0.00278841
        4455     1.16382     1.20636   0.0027878
        4456     1.16071     1.20635  0.00278719
        4457     1.15736     1.20634  0.00278659
        4458     1.15379     1.20632  0.00278599
        4459     1.15003     1.20631  0.00278539
        4460     1.14608      1.2063   0.0027848
        4461     1.14197     1.20628  0.00278421
        4462     1.13771     1.20627  0.00278363
        4463     1.13334     1.20625  0.00278306
        4464     1.12887     1.20623  0.00278249
        4465     1.12433     1.20622  0.00278192
        4466     1.11973      1.2062  0.00278137
        4467     1.11511     1.20618  0.00278082
        4468     1.11049     1.20616  0.00278028
        4469     1.10588     1.20613  0.00277975
        4470     1.10132     1.20611  0.00277923
        4471     1.09683     1.20608  0.00277871
        4472     1.09242     1.20606  0.00277821
        4473     1.08812     1.20603  0.00277771
        4474     1.08394     1.20601  0.00277722
        4475     1.07991     1.20598  0.00277675
        4476     1.07603     1.20595  0.00277628
        4477     1.07232     1.20592  0.00277582
        4478      1.0688     1.20589  0.00277537
        4479     1.06546     1.20586  0.00277493
        4480     1.06231     1.20582  0.00277449
        4481     1.05936     1.20579  0.00277406
        4482     1.05661     1.20576  0.00277364
        4483     1.05407     1.20572  0.00277323
        4484     1.05172     1.20569  0.00277283
        4485     1.04957     1.20566  0.00277243
        4486     1.04761     1.20562  0.00277203
        4487     1.04584     1.20558  0.00277164
        4488     1.04425     1.20555  0.00277126
        4489     1.04284     1.20551  0.00277088
        4490     1.04161     1.20548   0.0027705
        4491     1.04055     1.20544  0.00277013
        4492     1.03966      1.2054  0.00276976
        4493     1.03895     1.20537  0.00276939
        4494     1.03841     1.20533  0.00276902
        4495     1.03804     1.20529  0.00276866
        4496     1.03786     1.20525  0.00276829
        4497     1.03786     1.20522  0.00276793
        4498     1.03805     1.20518  0.00276756
        4499     1.03844     1.20514  0.00276719
        4500     1.03903     1.20511  0.00276682
        4501     1.03982     1.20507  0.00276645
        4502     1.04083     1.20503  0.00276608
        4503     1.04204       1.205   0.0027657
        4504     1.04346     1.20496  0.00276532
        4505     1.04509     1.20492  0.00276493
        4506     1.04691     1.20489  0.00276454
        4507     1.04892     1.20486  0.00276415
        4508     1.05111     1.20482  0.00276374
        4509     1.05345     1.20479  0.00276333
        4510     1.05593     1.20475  0.00276292
        4511     1.05853     1.20472   0.0027625
        4512     1.06122     1.20469  0.00276207
        4513     1.06398     1.20466  0.00276163
        4514      1.0668     1.20463  0.00276119
        4515     1.06963      1.2046  0.00276074
        4516     1.07246     1.20457  0.00276028
        4517     1.07526     1.20454  0.00275982
        4518     1.07801     1.20451  0.00275935
        4519     1.08069     1.20449  0.00275888
        4520     1.08328     1.20446   0.0027584
        4521     1.08575     1.20443  0.00275791
        4522      1.0881     1.20441  0.00275742
        4523      1.0903     1.20438  0.00275693
        4524     1.09235     1.20436  0.00275643
        4525     1.09423     1.20433  0.00275593
        4526     1.09592     1.20431  0.00275542
        4527     1.09743     1.20428  0.00275491
        4528     1.09875     1.20426   0.0027544
        4529     1.09987     1.20424  0.00275389
        4530     1.10078     1.20422  0.00275338
        4531     1.10148     1.20419  0.00275287
        4532     1.10198     1.20417  0.00275235
        4533     1.10228     1.20415  0.00275183
        4534     1.10238     1.20413  0.00275132
        4535     1.10227      1.2041   0.0027508
        4536     1.10198     1.20408  0.00275029
        4537     1.10149     1.20406  0.00274978
        4538     1.10083     1.20403  0.00274927
        4539     1.09999     1.20401  0.00274875
        4540       1.099     1.20399  0.00274825
        4541     1.09785     1.20397  0.00274774
        4542     1.09657     1.20394  0.00274724
        4543     1.09517     1.20392  0.00274674
        4544     1.09365     1.20389  0.00274624
        4545     1.09203     1.20387  0.00274575
        4546     1.09032     1.20384  0.00274526
        4547     1.08853     1.20382  0.00274477
        4548     1.08669     1.20379  0.00274429
        4549     1.08479     1.20377  0.00274381
        4550     1.08285     1.20374  0.00274333
        4551     1.08089     1.20371  0.00274286
        4552     1.07891     1.20369   0.0027424
        4553     1.07692     1.20366  0.00274194
        4554     1.07493     1.20363  0.00274148
        4555     1.07295      1.2036  0.00274103
        4556     1.07097     1.20357  0.00274058
        4557     1.06902     1.20354  0.00274014
        4558     1.06709     1.20351   0.0027397
        4559     1.06519     1.20348  0.00273927
        4560     1.06332     1.20345  0.00273884
        4561     1.06147     1.20342  0.00273842
        4562     1.05966     1.20339    0.002738
        4563     1.05788     1.20336  0.00273758
        4564     1.05613     1.20332  0.00273717
        4565     1.05442     1.20329  0.00273677
        4566     1.05273     1.20326  0.00273637
        4567     1.05107     1.20323  0.00273597
        4568     1.04944     1.20319  0.00273558
        4569     1.04782     1.20316  0.00273519
        4570     1.04624     1.20312  0.00273481
        4571     1.04467     1.20309  0.00273443
        4572     1.04312     1.20305  0.00273406
        4573     1.04158     1.20302  0.00273369
        4574     1.04007     1.20298  0.00273332
        4575     1.03857     1.20295  0.00273296
        4576     1.03708     1.20291   0.0027326
        4577     1.03561     1.20287  0.00273225
        4578     1.03416     1.20284   0.0027319
        4579     1.03273      1.2028  0.00273156
        4580     1.03132     1.20276  0.00273122
        4581     1.02994     1.20273  0.00273088
        4582     1.02858     1.20269  0.00273055
        4583     1.02726     1.20265  0.00273022
        4584     1.02597     1.20261   0.0027299
        4585     1.02473     1.20257  0.00272958
        4586     1.02353     1.20253  0.00272926
        4587      1.0224     1.20249  0.00272895
        4588     1.02132     1.20245  0.00272864
        4589     1.02031     1.20241  0.00272834
        4590     1.01938     1.20237  0.00272803
        4591     1.01853     1.20233  0.00272773
        4592     1.01776     1.20229  0.00272744
        4593     1.01708     1.20225  0.00272714
        4594     1.01649     1.20221  0.00272685
        4595     1.01599     1.20217  0.00272655
        4596     1.01559     1.20213  0.00272626
        4597     1.01528     1.20209  0.00272597
        4598     1.01506     1.20205  0.00272568
        4599     1.01493     1.20201  0.00272539
        4600     1.01488     1.20197  0.00272511
        4601     1.01492     1.20193  0.00272482
        4602     1.01503     1.20189  0.00272453
